組み合わせ,共起回数
"とき, ない, やる",40
"とき, やる, 思う",48
"とき, 人, 言う",34
"とき, 思う, 言う",43
"とき, 言う, 言う",49
"とき, ない, 言う",52
"とき, 人, 人",38
"とき, ない, 人",60
"とき, 人, 思う",64
"とき, ない, ない",57
"とき, ない, 思う",93
"とき, 思う",273
"とき, 思う, 思う",49
"さん, なん",33
"なん, みる",33
"なん, られる",41
"なん, 好き",41
"すぎる, なん",41
"なん, やつ",46
"なん, 話",46
"ない, なん, 話",34
"それ, なん",46
"さ, なん",49
"しまう, なん",49
"なん, もの",50
"なん, わたし",54
"なん, わたし, 思う",30
"なん, 見る",55
"なん, 思う, 自分",31
"ない, なん, 自分",41
"できる, なん",59
"できる, ない, なん",38
"なん, 気",64
"ない, なん, 気",32
"これ, なん",67
"なん, よう",68
"ない, なん, よう",42
"くる, なん",73
"くる, ない, なん",32
"なん, やる, 思う",31
"ない, なん, やる",34
"いう, なん",79
"いう, ない, なん",48
"なん, なん",80
"ない, なん, なん",31
"なん, わかる",81
"ない, なん, わかる",41
"なん, 思う, 的",38
"ない, なん, 的",42
"なん, みたい, 思う",33
"ない, なん, みたい",42
"いい, なん, 人, 人, 人",41
"いい, ない, なん, 人, 人, 人",80
"いい, ない, なん, 人, 人",80
"いい, ない, ない, なん, 人, 人",40
"いい, ない, なん, 人",49
"いい, なん, 思う",45
"いい, ない, なん, 思う",38
"いい, ない, なん",52
"なん, 人, 言う",32
"なん, 思う, 言う",36
"ない, なん, 言う",63
"なん, 人, 何",31
"なん, 何, 思う",42
"ない, なん, 何",71
"なん, 人, 人",41
"ない, なん, 人, 人",30
"なん, 人, 思う",64
"ない, なん, 人, 思う",31
"ない, なん, 人",90
"なん, 思う, 思う",34
"ない, なん, 思う",117
"ない, ない, なん, 思う",36
"ない, なん",308
"ない, ない, なん",80
"すぎる, それ",32
"さん, それ",35
"それ, やつ",37
"これ, それ",50
"さ, それ",52
"しまう, それ",54
"しまう, それ, 思う",30
"それ, 好き, 思う",38
"それ, ない, 好き",41
"それ, られる",67
"○, それ, 話",70
"○, ○, それ, 話",2415
"○, それ, わかる, 話",70
"○, ○, それ, わかる, 話",2415
"○, ○, それ, わかる",2415
"○, ○, ○, それ, わかる",54740
"○, ○, それ",2415
"○, ○, ○, それ",54740
"それ, ない, わたし",34
"それ, わたし, 思う",44
"それ, 人, 気",32
"それ, ない, 気",46
"それ, それ, 思う",37
"それ, それ, ない",39
"それ, よう, 思う",51
"それ, ない, よう",54
"それ, ない, 何",38
"それ, 何, 言う",42
"それ, 人, 見る",32
"それ, 思う, 見る",36
"それ, もの, 見る",36
"それ, ない, 見る",41
"それ, 思う, 話",30
"それ, ない, 話",47
"それ, 自分, 言う",33
"それ, 思う, 自分",41
"それ, ない, 自分",42
"それ, できる",93
"くる, それ, 人",34
"くる, それ, 思う",36
"それ, やる, 言う",38
"それ, やる, 思う",47
"それ, ない, やる",53
"いう, それ, 人",36
"いう, それ, ない",54
"いう, それ, ない, 思う",31
"いう, それ, 思う",59
"それ, みたい, 言う",32
"それ, みたい, もの",34
"それ, みたい, 人",40
"それ, ない, みたい, 人",33
"それ, ない, みたい",47
"それ, みたい, 思う",54
"それ, ない, わかる",36
"それ, わかる, 言う",45
"それ, もの, わかる, 言う",35
"それ, もの, わかる",46
"それ, わかる, 思う",50
"いい, それ, 的",33
"いい, それ, 思う, 的",38
"それ, 人, 的",34
"それ, もの, 的",40
"それ, ない, 的",58
"それ, ない, 思う, 的",31
"それ, 思う, 的",67
"それ, もの, 人",33
"いい, それ, もの",34
"それ, もの, 言う",39
"それ, もの, もの",43
"それ, もの, 思う",65
"それ, ない, もの, 思う",37
"それ, ない, もの",76
"いい, それ, 言う",38
"いい, それ, 人",49
"いい, それ, ない",64
"いい, それ, ない, 思う",35
"いい, それ, 思う",79
"それ, 言う, 言う",56
"それ, 思う, 言う, 言う",30
"それ, ない, 言う",65
"それ, ない, 思う, 言う",31
"それ, 人, 言う",65
"それ, 思う, 言う",82
"それ, 人, 人",57
"それ, 人, 人, 思う",38
"それ, ない, 人",103
"それ, ない, 人, 思う",57
"それ, 人, 思う",107
"それ, 人, 思う, 思う",30
"それ, ない, ない",72
"それ, ない, ない, 思う",30
"それ, ない, 思う",122
"それ, 思う",311
"それ, 思う, 思う",65
"やつ, 話",37
"すぎる, 話",38
"られる, 話",52
"さ, 話",55
"しまう, 話",55
"しまう, 思う, 話",30
"やる, 話",56
"ない, やる, 話",34
"さん, 話",66
"○, さん, 話",64
"これ, 話",67
"○, これ, 話",76
"自分, 話",68
"ない, 自分, 話",51
"みる, 話",72
"わたし, 見る, 見る, 話, 話",34
"わたし, 思う, 見る, 見る, 話, 話",81
"わたし, 思う, 見る, 話, 話",129
"わたし, 思う, 思う, 見る, 話, 話",108
"わたし, 思う, 話, 話",61
"わたし, 思う, 思う, 話, 話",51
"わたし, 見る, 話",35
"わたし, 思う, 見る, 話",64
"ない, わたし, 話",41
"ない, わたし, 思う, 話",33
"わたし, 思う, 話",51
"ない, 好き, 話",31
"好き, 思う, 話",45
"できる, 人, 話",37
"できる, ない, 話",37
"気, 話",83
"ない, 気, 話",60
"もの, 話",85
"ない, もの, 話",60
"よう, 人, 話",30
"ない, よう, 人, 話",34
"よう, 思う, 話",35
"よう, わかる, 話",35
"ない, よう, 話",69
"ない, ない, よう, 話",42
"いう, 思う, 話",32
"いう, ない, 話",38
"○, いう, 話",64
"○, ○, いう, 話",2016
"ない, 何, 話",31
"何, 思う, 話",44
"いい, 思う, 話",31
"いい, ない, 話",36
"ない, 話, 話, 話",34
"ない, 見る, 話, 話, 話",40
"ない, 思う, 話, 話, 話",60
"ない, 思う, 見る, 話, 話, 話",40
"見る, 見る, 話, 話, 話",32
"思う, 見る, 見る, 話, 話, 話",84
"思う, 見る, 話, 話, 話",145
"思う, 思う, 見る, 話, 話, 話",132
"思う, 話, 話, 話",70
"思う, 思う, 話, 話, 話",64
"見る, 見る, 話, 話",34
"思う, 見る, 見る, 話, 話",81
"ない, 見る, 話, 話",34
"ない, 思う, 見る, 話, 話",92
"思う, 見る, 話, 話",133
"思う, 思う, 見る, 話, 話",108
"ない, 話, 話",64
"ない, 思う, 話, 話",54
"思う, 話, 話",83
"思う, 思う, 話, 話",52
"わかる, 思う, 話",35
"ない, わかる, 話",50
"ない, わかる, わかる, 話",59
"わかる, わかる, 話",58
"わかる, わかる, わかる, 話",96
"○, わかる, 話",70
"○, ○, わかる, 話",2415
"ない, 見る, 話",38
"ない, 思う, 見る, 話",42
"思う, 見る, 話",85
"思う, 思う, 見る, 話",50
"的, 言う, 話",31
"思う, 的, 話",33
"ない, 的, 話",35
"くる, ない, 話",33
"くる, 思う, 話",35
"くる, 言う, 話",37
"くる, 人, 話",51
"みたい, 人, 話",30
"みたい, 思う, 話",41
"ない, みたい, 思う, 話",31
"みたい, 言う, 話",47
"ない, みたい, 話",64
"思う, 言う, 言う, 話",34
"ない, 思う, 言う, 言う, 話",41
"ない, 言う, 言う, 話",39
"人, 思う, 言う, 話",30
"ない, 人, 思う, 言う, 話",46
"ない, 人, 言う, 話",44
"思う, 言う, 話",71
"ない, 思う, 言う, 話",57
"ない, 言う, 話",80
"人, 人, 話",36
"人, 思う, 話",78
"ない, 人, 思う, 話",49
"ない, 人, 話",93
"ない, ない, 人, 話",35
"思う, 思う, 話",49
"ない, 思う, 思う, 話",39
"ない, 思う, 話",132
"ない, ない, 思う, 話",33
"ない, ない, 話",92
"○, ない, 話",98
"○, ○, ない, 話",2452
"○, 話",364
"○, ○, 話",9940
"すぎる, みる",32
"できる, みる",36
"さ, みる",36
"みる, 自分",38
"みる, 思う, 自分",30
"みる, られる",44
"みる, 気",49
"みる, やつ",51
"みる, よう",51
"これ, みる",56
"みる, もの",59
"みる, もの, 思う",30
"みる, 好き",61
"みる, みる",62
"みる, やる",62
"しまう, みる",62
"みる, わたし",67
"みる, わたし, 思う",35
"みる, 的",70
"みる, 思う, 的",35
"ない, みる, わかる",32
"ない, みる, わかる, わかる",36
"みる, わかる, わかる",42
"みる, わかる, わかる, わかる",84
"いう, みる",73
"さん, みる",74
"さん, みる, 思う",30
"みたい, みる",74
"みる, 人, 言う",32
"ない, みる, 人, 言う",35
"ない, みる, 言う",43
"みる, 人, 何",32
"ない, みる, 何",39
"みる, 何, 思う",46
"くる, みる",88
"くる, ない, みる",31
"みる, 見る",94
"みる, 思う, 見る",44
"いい, みる",104
"いい, ない, みる",33
"ない, みる, 人",39
"みる, 人, 思う",53
"ない, みる",178
"ない, みる, 思う",60
"みる, 思う",228
"みる, 思う, 思う",45
"やつ, られる",33
"さ, やつ",35
"さ, みたい, やつ",36
"やつ, 気",43
"すぎる, やつ",46
"しまう, やつ",47
"やつ, 自分",51
"さん, やつ",52
"やつ, よう",55
"できる, やつ",56
"やつ, わたし",59
"やつ, わかる",64
"やつ, 好き",68
"やつ, やつ",68
"みたい, やつ, やつ",49
"もの, やつ",69
"ない, もの, やつ",40
"いう, やつ",78
"いう, ない, やつ",34
"やつ, やる",79
"やつ, やる, 思う",32
"ない, やつ, 何",31
"ない, やつ, 何, 言う",42
"みたい, やつ, 何",35
"やつ, 何, 言う",38
"ない, やつ, 見る",30
"やつ, 思う, 見る",34
"これ, やつ",92
"くる, やつ",96
"くる, みたい, やつ",31
"ない, やつ, 人",31
"やつ, 人, 思う",35
"やつ, 的",103
"やつ, 思う, 的",34
"いい, やつ",109
"いい, ない, やつ",34
"やつ, 思う, 言う",33
"やつ, 言う, 言う",35
"ない, やつ, 言う, 言う",34
"ない, やつ, 言う",62
"ない, みたい, やつ, 言う",38
"みたい, やつ, 言う",63
"みたい, やつ, 思う",38
"ない, やつ, 思う",79
"みたい, みたい, やつ",40
"ない, みたい, やつ",64
"ない, やつ",211
"ない, ない, やつ",40
"さ, さん",44
"これ, さ",46
"さ, られる",50
"さ, 見る",57
"さ, 思う, 見る",31
"さ, 気",59
"さ, よう",64
"さ, ない, よう",39
"さ, しまう, ない",35
"さ, しまう, 思う",37
"さ, わたし, 思う",38
"さ, ない, わたし",40
"さ, 思う, 自分",39
"さ, ない, 自分",40
"いう, さ, みたい",30
"いう, さ, ない",40
"○, いう, さ",136
"○, ○, いう, さ",4556
"さ, やる, 思う",32
"さ, ない, やる",43
"さ, 好き, 思う",33
"さ, ない, 好き",48
"さ, できる",80
"さ, できる, ない",40
"くる, さ, 思う",32
"くる, さ, ない",39
"さ, すぎる",91
"さ, すぎる, ない",46
"さ, 何",91
"さ, ない, 何",35
"さ, みたい, 的",35
"さ, ない, 的",44
"さ, 思う, 的",55
"さ, 思う, 言う",33
"さ, 人, 言う",38
"さ, ない, 言う",42
"いい, さ, 思う",34
"いい, さ, 人",44
"いい, さ, ない",45
"さ, わかる, 思う",34
"さ, ない, みたい, わかる",30
"さ, ない, みたい, わかる, わかる",72
"さ, みたい, わかる, わかる",72
"さ, みたい, わかる, わかる, わかる",168
"さ, ない, わかる, わかる",48
"さ, ない, わかる, わかる, わかる",86
"さ, わかる, わかる, わかる",85
"さ, わかる, わかる, わかる, わかる",126
"さ, ない, わかる",57
"さ, もの, もの",35
"さ, さ, もの",40
"さ, さ, みたい, もの",35
"さ, もの, 思う",45
"さ, みたい, もの",54
"さ, ない, もの",56
"さ, さ, 人",30
"さ, さ, さ",30
"さ, さ, みたい",38
"さ, さ, 思う",42
"さ, さ, ない",49
"○, さ, さ",68
"○, ○, さ, さ",2278
"さ, みたい, 人",35
"さ, みたい, 思う",47
"さ, ない, みたい",74
"さ, 人, 人",54
"さ, 人, 思う",57
"さ, ない, 人",61
"○, さ",186
"○, ○, さ",5781
"さ, 思う, 思う",39
"さ, ない, 思う",111
"さ, ない",339
"さ, ない, ない",72
"られる, 好き",49
"しまう, られる",55
"これ, られる",55
"さん, られる",56
"られる, られる",63
"られる, 気",65
"すぎる, られる",66
"られる, わたし",75
"ない, もの, られる",31
"もの, られる, 思う",35
"よう, られる, 思う",35
"ない, よう, られる",52
"やる, られる, 人",30
"やる, られる, 思う",31
"ない, やる, られる",33
"やる, られる, 何",34
"みたい, られる, わかる",31
"みたい, られる, わかる, わかる",72
"ない, られる, わかる",34
"ない, られる, わかる, わかる",38
"られる, わかる, 言う",37
"られる, わかる, わかる, 言う",41
"られる, わかる, 思う",39
"られる, わかる, わかる",47
"られる, わかる, わかる, わかる",85
"できる, ない, られる",33
"できる, られる, 人",41
"できる, られる, 思う",46
"いう, られる, 思う",30
"いう, られる, 人",32
"いう, ない, られる",35
"いい, られる, 人",36
"いい, ない, られる",44
"いい, ない, られる, 思う",34
"いい, られる, 思う",50
"ない, られる, 自分",56
"ない, られる, 思う, 自分",34
"られる, 思う, 自分",69
"くる, られる, 人",33
"くる, ない, られる",33
"くる, られる, 思う",36
"られる, 人, 的",32
"ない, られる, 的",39
"られる, 思う, 的",47
"ない, られる, 見る",37
"られる, 思う, 見る",42
"られる, 何, 何",31
"られる, 何, 言う",35
"られる, 何, 思う",46
"ない, られる, 何",49
"みたい, られる, 思う",30
"みたい, られる, 人",36
"みたい, られる, 言う",38
"ない, みたい, られる",38
"られる, 人, 言う",37
"られる, 思う, 言う",46
"ない, られる, 言う",47
"られる, 人, 人",34
"られる, 人, 思う",63
"ない, られる, 人",76
"ない, ない, られる",41
"ない, られる, 思う",79
"られる, 思う",262
"られる, 思う, 思う",39
"さん, 自分",50
"さん, もの",50
"さん, できる",51
"さん, 気",52
"さん, すぎる",55
"さん, やる",55
"これ, さん",57
"さん, 何",58
"さん, しまう",61
"さん, よう, 思う",31
"さん, ない, よう",32
"○, さん, わかる",30
"○, ○, さん, わかる",435
"さん, わかる, 思う",37
"いい, さん",85
"いい, さん, 思う",31
"いう, さん, 思う",39
"○, いう, さん",64
"○, ○, いう, さん",2016
"さん, 的",91
"さん, 思う, 的",30
"くる, さん",94
"くる, さん, 思う",30
"さん, わたし, 好き",35
"さん, わたし, 思う",52
"さん, 見る",102
"さん, みたい, 人",30
"さん, みたい, 言う",37
"さん, みたい, 思う",44
"さん, ない, 言う",35
"さん, 思う, 言う",37
"さん, さん",144
"さん, さん, 好き",30
"さん, 好き, 好き",35
"さん, ない, 好き",35
"さん, 好き, 思う",38
"さん, 人, 好き",41
"○, さん",157
"○, ○, さん",4404
"さん, ない, 人",48
"さん, 人, 思う",63
"さん, ない",176
"さん, ない, 思う",52
"さん, 思う",249
"さん, 思う, 思う",42
"すぎる, 気",61
"これ, 気",66
"これ, 思う, 気",30
"好き, 気",71
"できる, ない, 気",30
"できる, わかる, 気",31
"しまう, 気",76
"しまう, 思う, 気",31
"気, 気",76
"人, 気, 自分",33
"思う, 気, 自分",35
"ない, 気, 自分",47
"わたし, 人, 気",34
"ない, わたし, 気",40
"わたし, 思う, 気",41
"いう, ない, 気",33
"いう, 思う, 気",41
"もの, わかる, 気",35
"もの, わかる, わかる, 気",36
"もの, 思う, 気",38
"ない, もの, 気",57
"くる, 思う, 気",37
"くる, ない, 思う, 気",31
"○, くる, 気",44
"○, ○, くる, 気",946
"くる, ない, 気",52
"みたい, 気, 言う",33
"ない, みたい, 気",34
"○, みたい, 気",44
"○, ○, みたい, 気",946
"ない, 何, 気",36
"何, 思う, 気",43
"何, 気, 言う",43
"人, 気, 的",34
"思う, 気, 的",49
"ない, 気, 的",54
"やる, 人, 気",30
"ない, やる, 気",32
"やる, 思う, 気",38
"ない, 気, 見る",31
"人, 気, 見る",34
"思う, 気, 見る",43
"わかる, 思う, 気",43
"わかる, 思う, 気, 言う",34
"わかる, 気, 言う",43
"ない, わかる, 気, 言う",34
"○, わかる, 気",44
"○, ○, わかる, 気",946
"よう, わかる, 気",45
"よう, わかる, わかる, 気",38
"わかる, わかる, 気",46
"ない, わかる, わかる, 気",52
"ない, わかる, 気",64
"○, 気, 言う",68
"○, ○, 気, 言う",1953
"○, ○, 気",3004
"○, ○, ○, 気",53410
"よう, 人, 気",31
"よう, 思う, 気",47
"ない, よう, 気",69
"ない, ない, よう, 気",34
"いい, 気, 言う",40
"いい, 思う, 気",41
"いい, ない, 気",51
"気, 言う, 言う",41
"人, 気, 言う",53
"思う, 気, 言う",57
"ない, 思う, 気, 言う",36
"ない, 気, 言う",74
"ない, ない, 気, 言う",43
"人, 人, 気",46
"人, 思う, 気",80
"ない, 人, 思う, 気",34
"ない, 人, 気",89
"思う, 思う, 気",32
"ない, 思う, 気",116
"ない, ない, 思う, 気",35
"ない, 気",335
"ない, ない, 気",90
"すぎる, よう",39
"すぎる, すぎる",51
"しまう, すぎる",52
"すぎる, わたし",61
"すぎる, 自分",62
"これ, すぎる",66
"すぎる, 見る",68
"すぎる, できる",74
"すぎる, できる, 思う",32
"すぎる, やる",77
"くる, すぎる",78
"いう, すぎる",79
"すぎる, もの",79
"すぎる, ない, もの",30
"すぎる, わかる",82
"すぎる, みたい",82
"すぎる, 何",86
"すぎる, 何, 思う",31
"すぎる, ない, 的",32
"すぎる, 思う, 的",35
"いい, すぎる, ない",33
"いい, すぎる, 思う",39
"すぎる, 好き",100
"すぎる, ない, 好き",40
"すぎる, ない, 言う",36
"すぎる, 人, 言う",38
"すぎる, 思う, 言う",52
"すぎる, 人, 人",33
"すぎる, 人, 思う",45
"すぎる, ない, 人",62
"すぎる, 思う",185
"すぎる, ない, 思う",55
"すぎる, ない",212
"すぎる, ない, ない",37
"しまう, しまう",63
"くる, しまう",64
"しまう, 自分",71
"しまう, 思う, 自分",34
"これ, しまう",74
"これ, しまう, 思う",38
"しまう, やる",76
"しまう, やる, 思う",32
"しまう, 好き",81
"しまう, 好き, 思う",34
"しまう, わたし",85
"しまう, わたし, 思う",36
"しまう, できる, ない",30
"しまう, できる, 思う",35
"いう, しまう",91
"いう, しまう, 思う",44
"しまう, 的",91
"しまう, 思う, 的",50
"しまう, わかる",92
"しまう, わかる, 思う",33
"しまう, よう, 思う",31
"しまう, よう, 人",35
"しまう, ない, もの",35
"しまう, もの, 思う",44
"しまう, ない, 何",37
"しまう, 何, 思う",57
"いい, しまう, 人",30
"いい, しまう, 思う",66
"しまう, みたい, 言う",33
"しまう, みたい, 人",34
"しまう, ない, みたい",35
"しまう, みたい, 思う",43
"しまう, 人, 言う",35
"しまう, ない, 言う",46
"しまう, 思う, 言う",51
"しまう, 見る, 見る",30
"しまう, 思う, 見る",66
"しまう, 人, 人",43
"しまう, ない, 人",58
"しまう, ない, 人, 思う",40
"しまう, 人, 思う",101
"しまう, ない, ない",42
"しまう, ない, 思う",136
"しまう, 思う",379
"しまう, 思う, 思う",54
"よう, 好き",56
"ない, よう, 好き",33
"これ, よう, 思う",38
"これ, ない, よう",42
"よう, 思う, 見る",33
"ない, よう, 見る",36
"よう, 人, 見る",45
"もの, よう, わたし",31
"よう, わたし, 人",34
"ない, よう, わたし",47
"よう, わたし, 思う",48
"いう, よう, 思う",37
"いう, ない, よう",56
"もの, よう, 自分",30
"もの, よう, わかる, 自分",37
"できる, よう, 自分",30
"できる, よう, わかる, 自分",30
"よう, わかる, 自分",42
"よう, わかる, わかる, 自分",40
"ない, よう, 自分",44
"よう, 思う, 自分",54
"よう, 人, 何",31
"よう, 何, 思う",46
"ない, よう, 何, 思う",30
"よう, 何, 言う",51
"ない, よう, 何",63
"よう, よう, 思う",36
"ない, よう, よう",52
"できる, よう, 言う",30
"できる, よう, 人",33
"できる, よう, 思う",39
"できる, ない, よう",57
"くる, よう, 言う",31
"くる, よう, 思う",36
"くる, よう, 人",43
"くる, ない, よう",50
"もの, よう, わかる",40
"もの, よう, わかる, わかる",30
"よう, わかる, わかる",40
"よう, わかる, 思う",46
"ない, よう, わかる",49
"みたい, よう, 的",36
"ない, よう, 的",43
"よう, 思う, 的",53
"みたい, よう, 言う",38
"みたい, よう, 人",41
"みたい, よう, 思う",42
"ない, みたい, よう",46
"いい, よう, 言う",31
"いい, よう, 人",31
"いい, よう, 思う",44
"いい, ない, よう",58
"もの, よう, 人",34
"もの, よう, 思う",50
"ない, もの, よう, 思う",31
"ない, もの, よう",90
"やる, よう, 言う",30
"やる, やる, よう",33
"やる, よう, 人",47
"やる, よう, 思う",62
"ない, やる, よう, 思う",32
"ない, やる, よう",65
"よう, 言う, 言う",47
"ない, よう, 言う, 言う",33
"よう, 人, 思う, 言う",31
"ない, よう, 人, 思う, 言う",42
"ない, よう, 思う, 言う",50
"よう, 人, 言う",73
"ない, よう, 人, 言う",47
"ない, よう, 言う",110
"ない, ない, よう, 言う",37
"よう, 人, 人",64
"ない, よう, 人, 人",30
"ない, ない, よう, 人",32
"ない, よう, 人, 思う",63
"よう, 人, 思う",127
"よう, 思う, 思う",52
"ない, よう, 思う",149
"ない, ない, よう, 思う",32
"ない, よう",433
"ない, ない, よう",117
"これ, ない, 自分",31
"これ, 思う, 自分",35
"好き, 自分",91
"人, 自分, 見る",45
"ない, 自分, 見る",50
"ない, 思う, 自分, 見る",32
"思う, 自分, 見る",58
"わたし, 自分, 言う",30
"わたし, 人, 自分",32
"ない, わたし, 自分",45
"わたし, 思う, 自分",52
"いう, 人, 自分",30
"いう, 思う, 自分",48
"いう, ない, 自分",55
"いい, 何, 自分",30
"人, 何, 思う, 自分",36
"人, 何, 自分, 言う",38
"何, 思う, 自分",62
"何, 思う, 自分, 言う",39
"ない, 何, 自分",63
"何, 自分, 言う",69
"何, 自分, 言う, 言う",40
"みたい, やる, 自分",34
"やる, 自分, 言う",41
"やる, 人, 自分",45
"ない, やる, 自分",49
"やる, 思う, 自分",75
"くる, できる, 自分",31
"できる, 人, 自分",35
"できる, 思う, 自分",65
"できる, ない, 思う, 自分",32
"できる, ない, 自分",66
"みたい, 的, 自分",30
"みたい, 自分, 言う",31
"みたい, わかる, 自分",37
"みたい, わかる, わかる, 自分",73
"みたい, 人, 自分",40
"みたい, 思う, 自分",49
"ない, みたい, 自分",60
"いい, もの, 自分",30
"もの, もの, 自分",31
"もの, 人, 自分",33
"もの, 自分, 自分",33
"くる, もの, 自分",41
"もの, 的, 自分",42
"もの, わかる, 自分",44
"もの, 思う, 自分",64
"ない, もの, 思う, 自分",38
"ない, もの, 自分",69
"わかる, 自分, 自分",30
"人, 自分, 自分",31
"自分, 自分, 言う",34
"くる, 自分, 自分",46
"思う, 自分, 自分",65
"ない, 思う, 自分, 自分",31
"ない, 自分, 自分",72
"いい, 的, 自分",30
"人, 的, 自分",36
"ない, 的, 自分",73
"ない, 思う, 的, 自分",37
"思う, 的, 自分",79
"いい, わかる, 自分",33
"わかる, 人, 自分",43
"わかる, 自分, 言う",47
"わかる, わかる, 自分, 言う",41
"ない, わかる, 自分",53
"ない, わかる, わかる, 自分",56
"わかる, 思う, 自分",62
"わかる, わかる, 自分",72
"わかる, わかる, わかる, 自分",98
"くる, 自分, 言う",38
"くる, 人, 自分",47
"くる, ない, 自分",61
"くる, ない, 思う, 自分",30
"くる, 思う, 自分",76
"いい, いい, 自分",32
"いい, 自分, 言う",55
"いい, ない, 人, 自分",32
"いい, 人, 思う, 自分",34
"いい, ない, 自分",91
"いい, ない, 思う, 自分",82
"いい, 思う, 自分",114
"いい, 思う, 思う, 自分",46
"自分, 言う, 言う",53
