組み合わせ,共起回数
"人, 思う, 自分, 言う",46
"ない, 人, 自分, 言う",46
"思う, 自分, 言う",87
"ない, 自分, 言う",101
"ない, ない, 自分, 言う",34
"人, 人, 自分",44
"人, 人, 思う, 自分",31
"ない, ない, 人, 自分",30
"ない, 人, 思う, 自分",56
"人, 思う, 自分",137
"ない, ない, 自分",100
"ない, ない, 思う, 自分",48
"ない, 思う, 自分",218
"ない, 思う, 思う, 自分",50
"思う, 自分",469
"思う, 思う, 自分",98
"これ, ない, もの",31
"これ, もの, 思う",35
"みたい, もの, やる",31
"もの, やる, 言う",33
"もの, やる, 思う",34
"もの, やる, やる",36
"ない, もの, やる",39
"もの, わたし, 的",31
"みたい, もの, わたし",35
"もの, わたし, 思う",73
"ない, もの, わたし, 思う",32
"ない, もの, わたし",75
"もの, 何, 思う",45
"もの, 何, 言う, 言う",31
"ない, もの, 何, 言う, 言う",55
"ない, もの, 何, 言う",53
"ない, もの, 何",77
"ない, ない, もの, 何",34
"くる, もの, 見る",30
"いい, もの, 見る",32
"もの, 好き, 見る",35
"ない, もの, 見る",61
"ない, もの, 思う, 見る",32
"もの, 思う, 見る",62
"もの, 好き, 思う",30
"もの, 好き, 的",31
"いい, もの, 好き",31
"いい, ない, もの, 好き",30
"もの, 好き, 好き",41
"ない, もの, 好き, 好き",37
"ない, もの, 好き",75
"ない, ない, もの, 好き",37
"いう, もの, 的",39
"いう, みたい, もの",39
"いう, もの, 思う",53
"いう, ない, もの, 思う",33
"いう, ない, もの",74
"できる, もの, 的",34
"できる, もの, 思う",50
"できる, ない, もの",65
"いい, もの, わかる",32
"もの, わかる, 的",33
"もの, わかる, 言う",46
"もの, わかる, 思う",52
"もの, わかる, わかる",60
"ない, もの, わかる, わかる",38
"ない, もの, わかる",72
"もの, もの, 言う",34
"もの, もの, 的",47
"もの, もの, 思う",51
"ない, もの, もの",95
"ない, ない, もの, もの",37
"くる, もの, 人",32
"くる, もの, 言う",33
"くる, みたい, もの",34
"くる, もの, 思う",50
"くる, もの, 的",53
"くる, ない, もの",55
"いい, もの, 人",32
"いい, みたい, もの",36
"いい, もの, 思う, 思う",31
"いい, ない, もの, 思う",48
"いい, ない, もの",93
"いい, ない, ない, もの",35
"もの, 的, 言う",46
"もの, 言う, 言う",49
"ない, もの, 言う, 言う",48
"もの, 人, 言う",51
"みたい, もの, 言う",63
"ない, みたい, もの, 言う",47
"もの, 思う, 言う",70
"ない, もの, 思う, 言う",36
"ない, もの, 言う",102
"みたい, もの, 人",52
"もの, 人, 的",53
"もの, 人, 思う, 的",30
"もの, 人, 人, 人",34
"もの, 人, 人, 人, 思う",40
"もの, 人, 人, 思う",40
"ない, もの, 人",94
"ない, もの, 人, 思う",50
"もの, 人, 思う",101
"みたい, もの, 的",46
"みたい, もの, 思う",79
"ない, みたい, もの, 思う",37
"ない, みたい, もの",100
"もの, 的, 的",44
"ない, もの, 的",85
"ない, もの, 思う, 的",45
"もの, 思う, 的",90
"もの, 思う, 思う",73
"ない, もの, 思う, 思う",33
"ない, もの, 思う",179
"ない, ない, もの, 思う",39
"ない, もの",483
"ない, ない, もの",119
"○, 好き",30
"○, ○, 好き",406
"できる, 好き",57
"これ, 好き",71
"何, 好き",79
"ない, 何, 好き",55
"やる, 好き",82
"ない, やる, 好き",32
"ない, 好き, 言う",40
"好き, 思う, 言う",40
"くる, みたい, 好き",30
"くる, ない, 好き",36
"くる, 好き, 思う",41
"いう, ない, 好き",33
"いう, 好き, 思う",39
"いう, 好き, 好き",43
"いう, 人, 好き",44
"好き, 思う, 的",37
"ない, 好き, 的",37
"わたし, 好き, 的",38
"好き, 好き, 的",49
"ない, わかる, 好き",36
"わかる, 好き, 好き",38
"みたい, 人, 好き",39
"ない, みたい, 好き",41
"みたい, 好き, 思う",41
"わたし, 好き, 見る",41
"わたし, 好き, 好き, 見る",34
"ない, 好き, 見る",51
"好き, 好き, 見る",61
"好き, 好き, 好き, 見る",37
"いい, 好き, 思う",33
"いい, 好き, 好き",34
"いい, 人, 好き",36
"いい, ない, 好き",52
"わたし, 人, 好き",41
"わたし, 好き, 好き",58
"わたし, 好き, 好き, 好き",30
"わたし, 好き, 思う",61
"ない, わたし, 好き",69
"人, 人, 好き",34
"人, 好き, 好き",51
"ない, 人, 好き",65
"人, 好き, 思う",71
"好き, 好き, 思う",57
"ない, 好き, 好き",69
"好き, 好き, 好き",87
"好き, 思う, 思う",38
"ない, 好き, 思う",92
"ない, 好き",307
"ない, ない, 好き",69
"○, できる, 見る",32
"○, ○, できる, 見る",496
"○, いい, できる, 見る",32
"○, ○, いい, できる, 見る",496
"○, ○, いい, できる",496
"○, ○, ○, いい, できる",4960
"○, いい, できる, 人",32
"○, ○, いい, できる, 人",496
"○, いい, できる, 人, 見る",32
"○, ○, いい, できる, 人, 見る",496
"○, ○, できる, 人, 見る",496
"○, ○, ○, できる, 人, 見る",4960
"○, ○, できる, 人",496
"○, ○, ○, できる, 人",4960
"○, ○, できる",686
"○, ○, ○, できる",6100
"これ, できる",83
"できる, 見る",86
"できる, 思う, 見る",35
"くる, できる, ない",33
"くる, できる, 思う",36
"できる, ない, わたし",48
"できる, わたし, 思う",54
"いう, できる, 人",32
"いう, できる, ない",56
"いう, できる, ない, 思う",33
"いう, できる, 思う",61
"できる, 人, 的",46
"できる, 思う, 的",48
"できる, ない, 的",52
"できる, みたい, 人",34
"できる, みたい, 言う",35
"できる, みたい, 思う",38
"できる, ない, みたい",60
"できる, 何, 言う",47
"できる, 何, 思う",51
"できる, ない, 何",55
"できる, やる, 人",39
"できる, ない, やる",47
"できる, やる, 思う",56
"できる, できる, 思う",41
"できる, できる, ない",46
"できる, できる, 人",87
"できる, できる, 人, 人",60
"できる, わかる, 言う",37
"できる, わかる, 人",45
"できる, わかる, 思う",51
"できる, ない, わかる",58
"いい, できる, 言う",34
"いい, できる, 思う",54
"いい, できる, ない",56
"いい, できる, 人",61
"いい, できる, 人, 人",42
"できる, 言う, 言う",42
"できる, 人, 言う",60
"できる, 思う, 言う",64
"できる, ない, 思う, 言う",30
"できる, ない, 言う",90
"できる, ない, ない, 言う",35
"できる, ない, 人",86
"できる, ない, 人, 思う",35
"できる, 人, 思う",107
"できる, 人, 人, 思う",36
"できる, 人, 人",123
"できる, 人, 人, 人",52
"できる, 思う, 思う",39
"できる, ない, 思う",135
"できる, ない",382
"できる, ない, ない",72
"これ, これ",48
"いう, これ",80
"いう, これ, ない",31
"これ, 的",91
"これ, ない, 的",48
"これ, みたい, 思う",31
"これ, ない, みたい",34
"これ, わたし, 人",32
"これ, わたし, 思う",39
"これ, やる, 何",30
"これ, やる, 言う",31
"これ, やる, 思う",33
"これ, やる, 人",34
"くる, これ",112
"くる, これ, 思う",38
"これ, ない, 見る",44
"これ, 思う, 見る",47
"これ, わかる, 何",32
"これ, わかる, 人",35
"これ, ない, わかる",40
"これ, わかる, 思う",40
"これ, 人, 何",30
"これ, ない, 何",41
"これ, 何, 思う",42
"これ, 何, 言う",53
"いい, これ, 人",35
"いい, これ, ない",56
"いい, これ, 思う",60
"○, これ, ない",49
"○, ○, これ, ない",761
"○, ○, これ",2564
"○, ○, ○, これ",29712
"これ, 言う, 言う",37
"これ, ない, 言う",63
"これ, ない, 思う, 言う",34
"これ, 人, 言う",70
"これ, 人, 思う, 言う",30
"これ, 思う, 言う",73
"これ, 人, 人",56
"これ, ない, 人",60
"これ, ない, 人, 思う",32
"これ, 人, 思う",91
"これ, ない, ない",54
"これ, ない, 思う",116
"これ, 思う",350
"これ, 思う, 思う",38
"わたし, わたし",51
"○, わたし",56
"○, ○, わたし",1485
"わかる, わたし, 人",40
"わかる, わたし, 思う",45
"ない, わかる, わたし",52
"やる, わたし, 何",34
"やる, わたし, 人",37
"ない, やる, わたし",38
"やる, わたし, 思う",51
"いう, わたし, 言う",30
"いう, わたし, 人",30
"いう, みたい, わたし",30
"いう, ない, わたし",47
"いう, わたし, 思う",52
"くる, わたし, 言う",31
"くる, わたし, 思う",38
"くる, ない, わたし",51
"いい, わたし, 言う",30
"いい, わたし, 何",33
"いい, わたし, 人",38
"いい, ない, わたし",51
"いい, わたし, 思う",59
"みたい, わたし, 的",32
"みたい, わたし, 人",34
"みたい, わたし, 言う",42
"ない, みたい, わたし, 言う",31
"みたい, わたし, 思う",50
"ない, みたい, わたし",55
"わたし, 人, 的",33
"ない, わたし, 的",53
"ない, わたし, 思う, 的",32
"わたし, 思う, 的",62
"わたし, 人, 見る",30
"わたし, 見る, 見る",32
"ない, わたし, 見る",58
"ない, わたし, 思う, 見る",34
"わたし, 思う, 見る",76
"わたし, 何, 何",33
"わたし, 人, 何",37
"わたし, 何, 思う, 言う",31
"ない, わたし, 何, 言う",49
"ない, ない, わたし, 何, 言う",32
"わたし, 何, 思う",72
"ない, わたし, 何, 思う",39
"ない, わたし, 何",89
"ない, ない, わたし, 何",31
"わたし, 言う, 言う",38
"わたし, 人, 言う",64
"わたし, 人, 思う, 言う",47
"わたし, 思う, 言う",90
"ない, わたし, 思う, 言う",38
"ない, わたし, 言う",114
"ない, ない, わたし, 言う",66
"わたし, 人, 人",54
"ない, わたし, 人",81
"ない, わたし, 人, 思う",48
"わたし, 人, 思う",140
"ない, ない, わたし, 思う",30
"ない, ない, ない, わたし",37
"ない, わたし, 思う",165
"ない, わたし, 思う, 思う",32
"わたし, 思う",444
"わたし, 思う, 思う",92
"○, いい, 見る",32
"○, ○, いい, 見る",496
"○, いい, 人, 見る",32
"○, ○, いい, 人, 見る",496
"○, ○, 人, 見る",496
"○, ○, ○, 人, 見る",4960
"○, ○, 見る",847
"○, ○, ○, 見る",7885
"ない, やる, 見る",34
"やる, 人, 見る",37
"やる, 思う, 見る",54
"思う, 的, 見る",42
"ない, 的, 見る",45
"いう, 思う, 見る",39
"いう, ない, 見る",43
"わかる, 何, 見る",30
"わかる, 思う, 見る",46
"ない, わかる, 見る",49
"くる, 人, 見る",31
"くる, ない, 見る",36
"くる, 思う, 見る",53
"いい, 何, 見る",37
"人, 何, 見る",37
"何, 見る, 言う",41
"ない, 何, 見る",57
"ない, 何, 思う, 見る",36
"何, 思う, 見る",72
"人, 見る, 見る",42
"ない, 見る, 見る",52
"思う, 見る, 見る",55
"いい, 人, 見る",39
"いい, ない, 見る",58
"いい, ない, 思う, 見る",39
"いい, 思う, 見る",73
"みたい, 人, 見る",40
"みたい, 見る, 言う",43
"ない, みたい, 見る",43
"みたい, 思う, 見る",52
"見る, 言う, 言う",33
"ない, 見る, 言う",60
"ない, 人, 見る, 言う",31
"思う, 見る, 言う",67
"人, 思う, 見る, 言う",42
"人, 見る, 言う",94
"人, 人, 人, 見る",30
"人, 人, 思う, 見る",33
"ない, 人, 人, 見る",53
"ない, ない, 人, 見る",33
"ない, 人, 思う, 見る",50
"人, 思う, 見る",130
"ない, ない, 見る",63
"ない, 思う, 見る",150
"ない, 思う, 思う, 見る",30
"思う, 見る",434
"思う, 思う, 見る",75
"いう, ない, 的",96
"いう, ない, 思う, 的",63
"いう, 思う, 的",91
"いう, いう, 思う",37
"いう, いう, ない",42
"いう, みたい, やる",30
"いう, やる, 言う",31
"いう, やる, 人",34
"いう, ない, やる",53
"いう, やる, 思う",64
"いう, わかる, 言う",31
"いう, わかる, 人",41
"いう, ない, わかる",52
"いう, わかる, 思う",54
"いう, くる, 言う",32
"いう, くる, 思う",36
"いう, くる, ない",43
"いう, くる, 人",48
"いう, みたい, 人",35
"いう, みたい, 思う",64
"いう, ない, みたい",64
"いい, いう, 何",35
"いう, 人, 何",50
"いう, 人, 何, 言う",30
"いう, 何, 言う",60
"いう, 何, 思う, 言う",38
"いう, 何, 思う",78
"いう, ない, 何, 思う",40
"いう, ない, 何",85
"いい, いう, 言う",47
"いい, いう, 人, 言う",30
"いい, いう, 人",57
"いい, いう, 思う",65
"いい, いう, ない, 思う",40
"いい, いう, ない",73
"いう, ない, 言う",65
"いう, 思う, 言う",86
"いう, 人, 思う, 言う",35
"いう, 人, 言う",90
"いう, 人, 人",77
"いう, ない, 人",104
"いう, ない, 人, 思う",52
"いう, 人, 思う",123
"○, いう",309
"○, ○, いう",8847
"いう, 思う, 思う",68
"いう, ない, 思う, 思う",30
"いう, ない, 思う",172
"いう, ない, ない, 思う",42
"いう, ない",447
"いう, ない, ない",108
"やる, 人, 的",31
"みたい, やる, 的",46
"やる, 思う, 的",60
"ない, やる, 的",63
"何, 的, 言う",35
"みたい, 何, 的",36
"人, 何, 的",36
"ない, 何, 的",63
"何, 思う, 的",63
"ない, 何, 思う, 的",41
"わかる, 的, 言う",42
"わかる, 人, 的",42
"ない, わかる, 的",43
"わかる, 思う, 的",68
"くる, 的, 言う",38
"くる, ない, 的",43
"くる, 人, 的",46
"くる, 思う, 的",51
"的, 的, 的",36
"人, 的, 的",37
"いい, 的, 的",46
"いい, 思う, 的, 的",43
"思う, 的, 的",76
"ない, 思う, 的, 的",38
"ない, 的, 的",83
"いい, みたい, 的",37
"いい, 的, 言う",38
"いい, 人, 的",50
"いい, ない, 的",84
"いい, ない, 思う, 的",80
"いい, 思う, 的",113
"みたい, みたい, 的",33
"みたい, 的, 言う",58
"みたい, 人, 的",61
"ない, みたい, 的",91
"ない, みたい, 思う, 的",44
"みたい, 思う, 的",94
"的, 言う, 言う",37
"人, 的, 言う",81
"ない, 人, 的, 言う",43
"思う, 的, 言う",91
"ない, 思う, 的, 言う",39
"ない, 的, 言う",101
"人, 人, 的",54
"人, 思う, 的",112
"ない, 人, 思う, 的",52
"ない, 人, 的",124
"ない, ない, 人, 的",33
"ない, ない, 的",111
"ない, ない, 思う, 的",58
"ない, 思う, 的",226
"ない, 思う, 思う, 的",48
"思う, 的",501
"思う, 思う, 的",79
"くる, わかる, 言う",33
"くる, わかる, 思う",41
"くる, ない, わかる",42
"○, くる, わかる",44
"○, ○, くる, わかる",946
"みたい, わかる, 人",38
"○, みたい, わかる",44
"○, ○, みたい, わかる",946
"みたい, わかる, 思う",47
"ない, みたい, わかる, 言う",30
"ない, みたい, わかる, わかる, 言う",73
"みたい, わかる, わかる, 言う",75
"みたい, わかる, わかる, わかる, 言う",168
"ない, みたい, わかる",61
"ない, みたい, わかる, わかる",73
"みたい, わかる, わかる",79
"みたい, わかる, わかる, わかる",168
"やる, わかる, 何",31
"やる, わかる, 人",36
"ない, やる, わかる",52
"やる, わかる, 思う",73
"いい, わかる, 何",36
"いい, わかる, 思う, 言う",30
"いい, ない, わかる, 言う",31
"いい, わかる, 人",52
"いい, わかる, 思う",75
"いい, ない, わかる, 思う",41
"いい, ない, わかる",79
"わかる, 人, 何",51
"わかる, 何, 思う",70
"わかる, 何, 言う",73
"ない, わかる, 何",75
"わかる, わかる, 人",32
"わかる, わかる, 思う",48
"ない, わかる, わかる, 言う",49
"ない, わかる, わかる, わかる, 言う",84
"わかる, わかる, わかる, 言う",86
"わかる, わかる, わかる, わかる, 言う",126
"ない, わかる, わかる",102
"ない, わかる, わかる, わかる",108
"わかる, わかる, わかる",121
"わかる, わかる, わかる, わかる",137
"○, わかる, 言う",42
"○, ○, わかる, 言う",861
"○, ○, わかる",5167
"○, ○, ○, わかる",86734
"ない, わかる, 言う, 言う",30
"ない, わかる, 思う, 言う, 言う",31
"わかる, 思う, 言う, 言う",43
"ない, わかる, 人, 言う",35
"わかる, 人, 思う, 言う",36
"ない, ない, わかる, 言う",30
"ない, わかる, 思う, 言う",77
"わかる, 思う, 言う",128
"わかる, 人, 人",62
"わかる, 人, 思う",106
"ない, わかる, 人, 思う",50
"ない, わかる, 人",119
"わかる, 思う, 思う",55
"ない, わかる, 思う",155
"ない, ない, わかる, 思う",32
"ない, わかる",425
"ない, ない, わかる",83
"くる, やる, 人",30
"くる, ない, やる",31
"くる, やる, 思う",32
"くる, やる, 言う",35
"みたい, やる, 何",38
"みたい, やる, やる",41
"みたい, やる, 人",41
"みたい, やる, 言う",43
"ない, みたい, やる",56
"ない, みたい, やる, 思う",31
"みたい, やる, 思う",66
"いい, やる, 何",37
"いい, やる, 言う",46
"いい, やる, やる",53
"いい, やる, やる, 人",40
"いい, ない, やる",67
"いい, やる, 人",78
"いい, やる, 人, 思う",39
"いい, やる, 思う",80
"やる, 言う, 言う",35
"やる, やる, 言う",44
"やる, 何, 言う",47
"やる, 人, 言う",62
"やる, 思う, 言う",74
"ない, やる, 思う, 言う",36
"ない, やる, 言う",91
"やる, 何, 何",30
"やる, やる, 何",47
"やる, 人, 何",50
"やる, 何, 思う",75
"ない, やる, 何",87
"やる, やる, やる",58
"やる, やる, やる, 思う",35
"ない, やる, やる",73
"ない, やる, やる, 思う",42
"やる, やる, 人",79
"やる, やる, 人, 思う",41
"やる, やる, 思う",104
"やる, 人, 人",79
"ない, やる, 人",107
"ない, やる, 人, 思う",39
"やる, 人, 思う",130
"ない, ない, やる",91
"ない, ない, やる, 思う",44
"ない, やる, 思う",174
"やる, 思う",475
"やる, 思う, 思う",80
"○, くる, みたい",44
"○, ○, くる, みたい",946
"○, ○, くる",946
"○, ○, ○, くる",13244
"くる, くる, 思う",32
"くる, くる, 言う",40
"くる, くる, 人",41
"くる, みたい, 何",33
"くる, 何, 思う",40
"くる, 何, 言う",43
"くる, ない, 何",54
"くる, ない, 人, 何",35
"くる, 人, 何",60
"いい, くる, みたい",34
"いい, くる, 言う",35
"いい, くる, 人",37
"いい, くる, ない",46
"いい, くる, 思う",52
"くる, みたい, 人",55
"くる, ない, みたい",55
"くる, みたい, 思う",61
"くる, みたい, 言う",71
"くる, 言う, 言う",41
"くる, ない, 思う, 言う",39
"くる, 人, 思う, 言う",42
"くる, ない, 人, 言う",34
"くる, ない, ない, 言う",42
"くる, 人, 言う",105
"くる, 人, 人",58
"くる, 人, 思う",97
"くる, ない, 人, 思う",31
"くる, ない, 人",101
"くる, ない, ない",69
"くる, ない, 思う",134
"くる, 思う",381
"くる, 思う, 思う",64
"○, 何",55
"○, ○, 何",1276
"人, 何, 何",50
"何, 何, 思う",67
"何, 何, 思う, 言う",38
"ない, 何, 何",69
"何, 何, 言う",81
"何, 何, 言う, 言う",45
"みたい, 人, 何",46
"みたい, 何, 思う",58
"みたい, 何, 言う",61
"ない, みたい, 何, 言う",33
"ない, みたい, 何",69
"いい, 人, 何",49
"いい, 何, 思う",69
"いい, ない, 何, 思う",46
"いい, 何, 言う",72
"いい, ない, 何",108
"いい, ない, ない, 何",31
"人, 人, 何",58
"ない, 人, 人, 何",32
"人, 何, 言う, 言う",36
"ない, 人, 何, 言う",52
"人, 何, 思う, 言う",52
"ない, 人, 何",133
"ない, 人, 何, 思う",65
"人, 何, 思う",146
"人, 何, 思う, 思う",39
"何, 言う, 言う, 言う",47
"何, 思う, 言う, 言う, 言う",32
"ない, 何, 言う, 言う",59
"何, 思う, 言う, 言う",65
"何, 思う, 言う",161
"ない, 何, 思う, 言う",54
"ない, 何, 言う",177
"ない, ない, 何, 言う",58
"何, 思う, 思う",79
"ない, 何, 思う, 思う",33
"ない, 何, 思う",209
"ない, ない, 何, 思う",41
"ない, 何",561
"ない, ない, 何",135
"○, みたい",44
"○, ○, みたい",946
"みたい, みたい, 人",31
"みたい, みたい, 思う",48
"ない, みたい, みたい",51
"みたい, みたい, 言う",53
"いい, みたい, 言う",48
"いい, みたい, 人",54
"いい, みたい, 思う",63
"いい, ない, みたい",68
"みたい, 言う, 言う",66
"ない, みたい, 言う, 言う",34
"ない, みたい, 人, 言う",40
"みたい, 人, 思う, 言う",45
"みたい, 思う, 言う",105
"ない, みたい, 思う, 言う",47
"ない, みたい, 言う",139
"ない, ない, みたい, 言う",49
"みたい, 人, 人",74
"ない, みたい, 人",114
"ない, みたい, 人, 思う",61
"みたい, 人, 思う",137
"みたい, 人, 思う, 思う",31
"みたい, 思う, 思う",59
"ない, みたい, 思う",180
"ない, ない, みたい, 思う",31
"ない, みたい",481
"ない, ない, みたい",105
"いい, いい, 言う",36
"いい, いい, 人, 人, 思う",61
"いい, いい, ない, 人, 人, 思う",120
"いい, いい, 人, 人, 人, 思う",60
"いい, いい, ない, 人, 人, 人, 思う",60
"いい, いい, ない, 人, 思う",63
"いい, いい, ない, ない, 人, 思う",30
"いい, いい, 人, 人, 人, 人",31
"いい, いい, ない, 人, 人, 人, 人",60
"いい, いい, ない, 人, 人, 人",120
"いい, いい, ない, ない, 人, 人, 人",60
"いい, いい, ない, 人, 人",123
"いい, いい, ない, ない, 人, 人",60
"いい, いい, ない, 人",79
"いい, いい, ない, ない, 人",30
"いい, いい, 思う",81
"いい, いい, ない, 思う",73
"いい, いい, ない",84
"○, いい, 人",32
"○, ○, いい, 人",496
"○, いい, ない",33
"○, ○, いい, ない",528
"○, ○, いい",6029
"○, ○, ○, いい",108482
"いい, 言う, 言う",90
"いい, 人, 言う, 言う",32
"いい, 人, 思う, 言う",50
"いい, ない, 思う, 言う",58
"いい, ない, 言う",118
"いい, ない, 人, 言う",44
"いい, 人, 言う",141
"いい, 人, 人, 人, 思う",52
"いい, ない, 人, 人, 人, 思う",81
"いい, ない, 人, 人, 人",85
"いい, ない, ない, 人, 人, 人",40
"いい, 人, 人, 思う",86
"いい, ない, 人, 人, 思う",90
"いい, ない, 人, 人",102
"いい, ない, ない, 人, 人",40
"いい, ない, ない, 人",36
"いい, ない, 人, 思う",102
"いい, 人, 思う",197
"いい, 人, 思う, 思う",37
"いい, ない, ない",130
"いい, ない, ない, 思う",69
"いい, ない, 思う",284
"いい, ない, 思う, 思う",69
"いい, 思う",629
"いい, 思う, 思う",109
"○, 言う",136
"○, ○, 言う",2962
"ない, 言う, 言う, 言う",30
"思う, 言う, 言う, 言う",36
"人, 人, 言う, 言う",33
"ない, 人, 言う, 言う",53
"ない, 人, 思う, 言う, 言う",50
"人, 思う, 言う, 言う",74
"思う, 言う, 言う",138
"ない, 思う, 言う, 言う",78
"ない, 言う, 言う",155
"ない, ない, 言う, 言う",56
"人, 人, 人, 言う",33
"ない, 人, 人, 言う",42
"人, 人, 思う, 言う",43
"ない, ない, 人, 言う",54
"ない, ない, 人, 思う, 言う",38
"ない, 人, 思う, 言う",132
"ない, 人, 思う, 思う, 言う",32
"人, 思う, 言う",242
"人, 思う, 思う, 言う",59
"思う, 思う, 言う",108
"ない, 思う, 思う, 言う",62
"ない, 思う, 言う",305
"ない, ない, 思う, 言う",77
"ない, 言う",737
"ない, ない, 言う",209
"○, 人",40
"○, ○, 人",498
"○, ない",235
"○, ○, ない",4857
"○, ○",64937
"○, ○, ○",1227866
"ない, 人, 人, 人, 人",30
"人, 人, 人, 人, 思う",37
"人, 人, 人, 思う",74
"ない, 人, 人, 人",75
"人, 人, 思う, 思う",49
"ない, 人, 人, 思う",94
"ない, 人, 人",221
"ない, ない, 人, 人",46
"ない, ない, ない, 人",38
"ない, ない, 人, 思う",82
"ない, 人, 思う",392
"ない, 人, 思う, 思う",78
"人, 思う",971
"人, 思う, 思う",181
"思う, 思う, 思う",61
"ない, 思う, 思う",222
"ない, ない, 思う, 思う",47
"ない, 思う",1307
"ない, ない, 思う",269
"ない, ない",759
